web-scraper-order,web-scraper-start-url,beer_name,beer_name-href,review
"1666730204-8402","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.52 by Affinity from Missouri

Apr 30, 2022"
"1666730204-8403","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.56 by RAlmeida77 from Massachusetts

Apr 22, 2022"
"1666730204-8404","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.97 by MJSFS from Florida

Apr 11, 2022"
"1666730204-8405","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Reviewed by drdiesel9483 from Ohio

4.85/5  rDev +3.2%
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75Look - black and thick with a nice head and rimmming

Smell - sweet caramel toffee and a lots of barrel 

Taste - so much barrel! Woody caramel toffee some vanilla

Feel - full body very slight carb

Overall - outstanding!!!!!!!!!Mar 26, 2022"
"1666730204-8406","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.5 by mklisz from New Hampshire

Mar 02, 2022"
"1666730204-8407","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.71 by not2quick from Missouri

Jan 18, 2022"
"1666730204-8408","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.74 by MrNate from Florida

Dec 31, 2021"
"1666730204-8409","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.75 by sordyl from Illinois

Dec 13, 2021"
"1666730204-8410","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Reviewed by Hefewiseman from Florida

5/5  rDev +6.4%
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 52020 waxed can: This was a straight up 5. It's everything you want in a BA barleywine. It's thick, chewy and absolutely punches you with toffee and barrel. This was shared with about 8 people and one can was enough. It's a sipper you want to take your time with for sure.Dec 13, 2021"
"1666730204-8411","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.72 by MTKATL from Georgia

Dec 13, 2021"
"1666730204-8412","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.25 by ejimhof from Pennsylvania

Dec 04, 2021"
"1666730204-8413","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.95 by PDinunzi from New Jersey

Oct 13, 2021"
"1666730204-8414","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.81 by Scottsbeer from Florida

Sep 27, 2021"
"1666730204-8415","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.75 by BEER88 from Washington

Sep 17, 2021"
"1666730204-8416","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Reviewed by rabbott2 from Illinois

4.75/5  rDev +1.1%
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75Cognac sweetness balanced with oak comes through on the nose so strong. Amazing. The balance of flavors combining the barrel and barleywine is incredible. The ABV is so well hidden. Incredible beer. Complex and powerfulSep 17, 2021"
"1666730204-8417","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.61 by kjkinsey from Texas

Jul 25, 2021"
"1666730204-8418","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.5 by ADTaber from South Carolina

Jul 09, 2021"
"1666730204-8419","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.71 by Duncian from Pennsylvania

Jun 21, 2021"
"1666730204-8420","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.75 by Rkitchen from Michigan

Jun 19, 2021"
"1666730204-8421","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 5 by Jmalo from Ohio

Jun 17, 2021"
"1666730204-8422","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 4.75 by jakecattleco from California

May 30, 2021"
"1666730204-8423","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Reviewed by Alieniloquium from Florida

3.58/5  rDev -23.8%
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 416 oz. can. Deep brown. Smells intensely alcoholic. Bourbon, brown sugar, spicy oak, booze. Tastes of bourbon, brown sugar, vanilla, spicy oak in the back end. Heavy. Extremely boozy. It's tasty, but it's over the top.May 30, 2021"
"1666730204-8424","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Double Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/307365/","Rated: 5 by Bennick218 from Ohio

May 24, 2021"
"1666730207-8425","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 5 by mvansis

Aug 21, 2022"
"1666730207-8426","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.9 by Dudewiththeface

Aug 19, 2022"
"1666730207-8427","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.48 by timmy2b from New York

Aug 14, 2022"
"1666730207-8428","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.49 by Jcoleman4 from Ohio

Aug 13, 2022"
"1666730207-8429","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.48 by not2quick from Missouri

Aug 02, 2022"
"1666730207-8430","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by MadMadMike from Florida

4.64/5  rDev -0.6%
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75Born 25 July, 2017. 12.9% ABV.

Top popped (53 degrees) with a whimpering sigh, got a nice coffee aroma right away. Almost zero head at all made for a full pour into my 12oz Avery Brewing snifter.

Bourbon and espresso coffee share the nose space. 

The first taste matches the nose. Chewing on it a little reveals notes of fine cacao, bit of vanilla, faint oak barrel, a dark fruit I can’t quite put a finger on and a welcoming heat. 

Mouthfeel is decadant! Little bit of carbonation lightened the usual BCBS heaviness. 

Not overly syrupy too! Yay!

Overall - a remarkably smooth and excellent treat that stood up to 5 years of temperature controlled storage. 

Damn fine Stout!Jun 20, 2022"
"1666730207-8431","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by trevormajor from Ohio

5/5  rDev +7.1%
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 512 oz bottle, born on 11/7/2014, poured into a snifter at 55 degrees F:

L - dark and silky with no head

S - dry coffee and roasted malt

T - bourbon blending perfectly with coffee and roasted malt with a bit of chocolate

F - thick mouthfeel and no carbonation at all

O - outstanding beer, even at almost 8 years old!Jun 19, 2022"
"1666730207-8432","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.24 by EMV from Pennsylvania

Apr 14, 2022"
"1666730207-8433","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.71 by emptyglassagain from Massachusetts

Mar 25, 2022"
"1666730207-8434","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by IKR from California

4.09/5  rDev -12.4%
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 42014 Vintage



Appearance: Black with a small, dark, beige head that quickly faded. Age probably took a big hit on the head size.



Smell: Fairly prominent bourbon aromas and moderate coffee aromas. Not bad, but again age is a factor here as well as the appearance.



Taste: Bourbon notes, prominent coffee notes, mild brown sugar notes, and mild tannic oak notes. The coffee comes off a touch bitter but considering the age of the beer it's not bad and provides a nice counter to the bourbon notes.



Mouth-feel: Mediuml-bodied with a fairly low level of carbonation. Not a bad mouthfeel but age is a factor.



Overall: While the beer wasn't bad, I get the feeling I'm only getting a glimpse of how good the beer was fresh. hopefully it's rebrewed and I can get my hands on a fresh one.Mar 06, 2022"
"1666730207-8435","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by Beer_Economicus from Ohio

4.6/5  rDev -1.5%
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75Goose Island – Bourbon County Brand Coffee Stout (BCBCS – 2014) 



12.6% ABV 



The beer is listed as “Stout – American Imperial” on BA. 



The beer was removed from a 40ish degree temp fridge after having been refrigerated for approximately 2 years. Beer poured into 2012 BCBS snifter. 



First Impression: Pours dark, thinner than BCBS. 4.5 



Appearance: Standard Bourbon County. An aggressive pour years only a small amount of khaki head that fades quickly, leaving only a small ring around the glass. 4.25



Smell: Coffee up front. Mostly this cold-brew smelling with a hint of grounds and also the dread ‘pepper’. Weak barrel on the nose. 4.25



Taste: 2014 and earlier BCBCS is what all coffee stouts should be judged on for me. As the kids say, ‘it fucks’. And after this many years, to still say that? Come on. Taste starts with the coffee, shifts to bourbon, pulls in some chocolate fudge brownies, shifts back to bourbon, finishes on coffee, and then a slow finish lasts for longer than most BA stouts, let alone BA coffee stouts. Impressive for 12.5% abv. 4.70



Mouthfeel: Coffee stouts are always thinner than their regular counterparts. They just are. While this is clearly thinner than the regular, not appreciably so. For judging this against other coffee stouts, this is still upper echelon. 4.75



Overall: This is a great beer, and I’m jamming on this. I debated about whether to have this tonight, because I have to get up in 4.5 hours to hit the BCBS release. Well, I’m glad I did, but only because I chose to drink this tonight. It’s really fantastic. It’s incredible how well this has held up. I did have this a few years back (just once), and while it was great, I don’t remember enjoying it quite this much. This is just singing tonight. It’s everything that I want. And the finish just keeps going. I’m in heaven. All this said – could it be better? Of course. I’d love to have even more barrel. I’d love to see how this shined at 15%. But for what it is, and compared to others, this is Heaven. 4.65



BA Review Score: 4.56Nov 26, 2021"
"1666730207-8436","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by Rug from Massachusetts

4.53/5  rDev -3%
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5Bottled 7/25/17, cracking this open just over 4 years later



Oh boy, we have quite the whale here. From what I've heard, the coffee BCBS is one of the most sought after variants, and 2017 is unfortunately the last vintage. I never really expected to see it on a shelf anywhere. However, when visiting DC this past weekend, I decided to pop in a liquor store to search for some of the Dogfish Head spirits, since we don't get those up here in Mass. Well, I found their whiskey and was happy, but decided to check out the beer selection. This one was staring at me and I immediately snatched it without looking at the price tag. Worth it? Let's find out



Pours a velvety black with a finger of dark tan head that quickly fades to a thin ring and leaves minimal lacing but very strong legs



This is wonderfully balanced between roasty and sweet in the nose, like a decadent coffee drink mixed to perfection. I'm picking up on aromas of chewy caramel, lightly acidic coffee, chocolate covered espresso beans, vanilla creme, ripe fig, smooth oak, and just the slightest hint of sweet blueberry



The fact that this has such a strong coffee presence after 4 years is very impressive. Many of these beers tend to fall off in flavor pretty quick, but it is beautifully preserved here, despite not being full force. On the front end of the sip I'm tasting creamy vanilla, lightly spicy bourbon, milk chocolate, medium acidic coffee, and light grape. The swallow brings notes of decadent milk chocolate, oily espresso beans, burnt toast, a touch of that vegetal green pepper character others have complained about in older bottles, and earthy oaked bourbon on the aftertaste



A medium full body pairs with gentle tingling carbonation, resulting in a thick and viscous beer. Finishes mostly dry from the bourbon heat



This beer is awesome! It doesn't quite crack my top 10 though I suspect it might if fresher. Regardless, I'm very happy to have tried this one, and here's to hoping they bring it back next year!Aug 11, 2021"
"1666730207-8437","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.5 by NickMunford from Wyoming

Jul 17, 2021"
"1666730207-8438","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated by Bert00 from Wisconsin

4.65/5  rDev -0.4%
look: 4.75 | smell: 4 | taste: 5 | feel: 4 | overall: 5My favorite coffee beerFeb 20, 2021"
"1666730207-8439","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by OfficerKramitz from Pennsylvania

4.66/5  rDev -0.2%
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.52017 Vintage 



L: Deep black with a slight twinge of brown



A: The winner in my opinion. Bakers chocolate and coffee all the way.



T: Do not drink this beer cold, severely underwhelming. Once it warms there is a strong chocolate syrupy goodness up front followed by a slight sweetened Cuban coffee. While I assume the coffee has dropped off some, still provides a strong aftertaste which makes it more enjoyable. 



M: It’s bourbon county. Always proper almost syrup like.



O: While a damn good beer, I think the hype train has won with the coffee BCBS. I have not had a lot of them, but I prefer the regular. Maybe I’m in the minority here. Still great though.Jan 23, 2021"
"1666730207-8440","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.27 by mmoore9363 from Arizona

Jan 16, 2021"
"1666730207-8441","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.72 by PDinunzi from New Jersey

Dec 28, 2020"
"1666730207-8442","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by fountainofyouth from District of Columbia

4.56/5  rDev -2.4%
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.52014 vintage poured into a pint glass.



Appearance: Pours impenetrable dark brown with no head at all, leaving a slight sediment behind in the bottle. 



Smell: Very rich coffee and bourbon, a bit of chocolate. No green pepper.



Taste: Phenomenally smooth and deep. Starts with bourbon, shifts to dark, acidic coffee grinds, finishes with a delightful burnt bread roast. My only demerit is that I find the bourbon ever so slightly too dominant on some finishes.



Feel: Full-bodied but not too heavy, with light carbonation. Bit of alcohol on the finish, but not too much.



Overall: It's a huge beer, really well put-together. It's a bourbon-lover's coffee stout, with a very prominent bourbon character that somehow still doesn't mask the big coffee base.Dec 20, 2020"
"1666730207-8443","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.65 by RichRubes610 from Pennsylvania

Dec 02, 2020"
"1666730207-8444","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by SierraNevallagash from Maine

4.21/5  rDev -9.9%
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.252013 Vintage - Los Inmortales Coffee 



335ml bottle - lightly chilled, poured into a snifter.



Appearance: Pours a coal-black hue - slightly thin, with a deep reddish-mahogany ring around the top edge. Zero head, zero foam, zero collar. Just sits like liquorice-coloured liquid in the glass. Lifeless.



Nose: Surpriseingly, the coffee is still here - and quite strong. The coffee is deep, dark, roasty and pungent, with an almost stale quality to it - like a gas station coffee maker that hasn't been emptied or cleaned in a day. It almost smells sticky and concentrated, very much like Kaluha. Zero green pepper. There's some deep roast beneath the coffee, along with a bit of an ashen/smoky note. Some tangy dark fruit peeks through, as well as some bourbon, and if you really dig deep, some vanilla, oak, and baker's chocolate emerge. Not much warmth. Coffee dominates.



Palate: This 7 year old stout greets the palate fairly sweet, with some rich chocolate fudge, brownie batter, vanilla, bourbon, and oak, before an intense coffee presence explodes and takes the lead. It's a miracle there's still so much coffee in here. The coffee is sweet, black, roasty, with some fresh whole bean notes. Saturated, almost like coffee liqueur, and then finally showing some of that stale back coffee character. A whisper of tangy dark fruit pokes out, before some coffee bean bitterness begins to show, quickly compounded by blackened malt bitterness, drying this out very quickly and fully. Some more subtle bourbon, followed by some less subtle barrel reappear, and the finish approaches, bringing sticky black coffee, roasty beans, bitter malt roast, pure cacao, charred malt, and spicy charred oak. No lingering sweetness.



Mouthfeel/Body: Admittedly, I expected this to be thin, given its age, but surprisingly, it's actually packing some nice heft when chilled. It isn't luscious or chewy, but before it warms, it does have some nice viscosity, though it does thin out as it warms. Effervescence is extremely low - not still, and there is some subtle fuzz in there, but like a cup of soda the morning after you poured it. Quite sticky around the lips, but almost fully dries out in the finish with all that roast.



Overall: This is a difficult one to rate. Is it fair to formally review and rate a 7 year old coffee stout that I've never had? It may actually not be. I'll never know how this was when fresh, but even now, I'd say this is a perfectly respectable barrel-aged coffee stout. Strong coffee presence, no green pepper notes, essentially no oxidation, and maybe just a hint of staleness to the coffee. The bourbon and barrel are subdued, and the effervescence is lacking, but as-is, this is still a great coffee stout. The fact that it has held up so well is definitely a testimony to the early-mid BCBS era. Smoke 'em if you got 'em. This is the most you could ask for in a 7 year old coffee stout. I have to wonder if the 2013 was particularly coffee-forward, because apparently less ancient bottles have already lost their beans. Certainly not the case here, but I wouldn't hold onto one any longer than this. Gracefully aged.Nov 29, 2020"
"1666730207-8445","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 5 by akopczyk from Ohio

Nov 12, 2020"
"1666730207-8446","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated by BourbonForBeer from Illinois

5/5  rDev +7.1%
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5Tasty, what you would expect imo.Oct 24, 2020"
"1666730207-8447","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.64 by TomFoolery_x from Illinois

Oct 14, 2020"
"1666730207-8448","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.83 by Dillpickle315 from Colorado

Sep 28, 2020"
"1666730207-8449","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by bret27 from California

4.77/5  rDev +2.1%
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.752016 vintage courtesy of jeffreed61. (~4 yrs old). 

L: black with mocha head that fizzles off. 

S: coffee, chocolate, vanilla, oak, tootsie roll. 

T: resiny oaky combo of really good coffee and chocolate/vanilla. Tobacco, earth, cinnamon. Smooth af. Not boozy. 

F: bcbs standard. 

Overall: phenomenal. Was worried the coffee might make it “fall off” but not the case. Deserves high ratings. My favorite variant.Sep 21, 2020"
"1666730207-8450","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.75 by ObiBeerCanobi from Georgia

Sep 15, 2020"
"1666730207-8451","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.5 by stmoorea from Illinois

Sep 13, 2020"
"1666730207-8452","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.06 by spersichilli from California

Sep 07, 2020"
"1666730207-8453","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 5 by JAWS from New York

Sep 07, 2020"
"1666730207-8454","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 5 by OrchardPirate from Illinois

Aug 28, 2020"
"1666730207-8455","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.73 by Bhubbard34 from Pennsylvania

Aug 13, 2020"
"1666730207-8456","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.42 by rstump24 from Ohio

Aug 02, 2020"
"1666730207-8457","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.25 by Dharms from Pennsylvania

Jul 30, 2020"
"1666730207-8458","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Reviewed by eric5bellies from Australia

4.63/5  rDev -0.9%
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5Ok this beer is over Ten Years old and is the Black Cat Expresso version. Was bottled on 03/26/10 - 2208 and It has been cellared in a wine fridge for the whole time at 14 degrees Celcius.



A - well its damn dark Black oily colour with a dark beige head that dies quickly.

S - Very large aromas of old potted coffee and smoley dark vanilla.

T - Wow. Massive. So up fron some milky latte flavours that pretty soon get drowned out by massive expresso dark coffee. The finish is smokey rolled tobacco before a nice sweet finish ensues that is made up of vanilla and caramel. Its massive !

M - Deep deep body with light to medium carbonation

O - Huge beer that is very bold is every sense. It has aged so very well, the only dissapointment is that it didnt smoothen out more as it packs such a punch. This beer is by no means past its best and will go into my Hall of FameJul 17, 2020"
"1666730207-8459","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 4.5 by Jrjr0891 from New Jersey

Jun 25, 2020"
"1666730207-8460","https://www.beeradvocate.com/beer/top-rated/","Bourbon County Brand Coffee Stout","https://www.beeradvocate.com/beer/profile/1146/57747/","Rated: 5 by RiceOwls27 from Texas

May 04, 2020"
"1666730209-8461","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.84 by Wisconsin_IPA_Lover from Wisconsin

Sep 22, 2022"
"1666730209-8462","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated by jakecattleco from California

4.74/5  rDev 0%
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75Batch 3Sep 05, 2022"
"1666730209-8463","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.5 by Resuin from Massachusetts

Aug 21, 2022"
"1666730209-8464","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.96 by GregSemenza from Connecticut

Aug 18, 2022"
"1666730209-8465","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 5 by mvansis

Aug 18, 2022"
"1666730209-8466","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 5 by dan_amdg from Illinois

Aug 18, 2022"
"1666730209-8467","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.5 by Ajlvt from Washington

Aug 08, 2022"
"1666730209-8468","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated by ellswrth from Oregon

4.5/5  rDev -5.1%
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5I expected a little more. But it was still pretty tasty!Jul 24, 2022"
"1666730209-8469","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.75 by mattreitz49 from Florida

Jul 16, 2022"
"1666730209-8470","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.74 by Scottsbeer from Florida

Jul 12, 2022"
"1666730209-8471","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.27 by crobinso from Colorado

Jul 12, 2022"
"1666730209-8472","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.8 by thampel09 from New Jersey

Jul 12, 2022"
"1666730209-8473","https://www.beeradvocate.com/beer/top-rated/","A Deal With The Devil - Triple Oak-Aged","https://www.beeradvocate.com/beer/profile/24903/375798/","Rated: 4.54 by notchucknorris from California

Jul 09, 2022"
