productName,rating,review
Zombie Dust,4.27,"Not worth the high rating in my opinion. Tasted very much like a normal IPA. Rich orange color with citrus and strong hoppy aromas. Nothing different from what I’d expect from a regular IPA. Feels and tastes of a heavy malt with a smooth finish. The smoothness clearly gives it the edge, but outside of that not a 100 rated beer. On the positive side, double thumbs up for the artwork on the can! The Zombie King coming right out of a graphic novel gets a hard 5/5, but the beer gets a slightly above average rating."
Zombie Dust,3.75,Not it
Zombie Dust,4.49,"Found this at the local beer store and they let me get just the one to sample at home. 



Poured into a clear glass beer mug. Golden color with a nice white head that slowly subsides. The taste is that of a heavy malt flavor and a nice clean finish. I like it a lot and will be getting more to have around whenever someone drops by. Good job on this one."
Zombie Dust,4.43,"A rich copper orange with a big beautiful long lasting head. Canned 06/03/22 Zombie Dust reminds my nose of cold unsweetened tea. The taste follows the nose and it mimics uniced, unsweetened, strong tea and has that hint of bitterness like tea. Overall it's a good beer for a pale ale but doesn't seem as great as I've read. More to come. Will revisit. 07/19/22 Now my third of 6 Zombie Dust beers. The second one tasted much better than the first. Something was not right about it. These last two taste phenomenally better. So much smoother and doesn’t taste like uniced tea. Changed my rating to reflect that. Now has a bit of sweetness that lingers and I find that exceptional. Really good beer."
Zombie Dust,4.16,"Not as mind blowing as I had expected reading the reviews but still a solid APA, crisp with a very dry finish"
Zombie Dust,4.01,"Poured from a 12 ounce can into a tulip glass.



Look- Very deep gold, moderately hazy, no visible particulate, frothy white head, above average head retention and lacing.



Smell- Clementine, pineapple, biscuit.



Taste- Clementine, pineapple, sweet biscuit, moderately astringent.



Feel- Medium body, moderately bitter, moderately astringent, creamy, average carbonation.



Overall- A malt heavy pale ale with a pleasant nose and moderate astringency."
Oude Geuze Vintage,4.11,"750 ml ""champagne"" bottle, now available in Norway (Vinmonopolet). ABV is 6%. Bottle date: 14-02-2007, the ""best before"" date also reads 02-2007, which obviously must be a misprint. Hazy golden colour, big white head. Lovely aroma of lemons and other sour fruits, with strong notes of farmhouse and horse stable. The flavour is very sour and tart, with lemony notes and a dry and astringent finish with noticeable hops."
Oude Geuze Vintage,4.71,2016 vintage. Bottled on 09/02/2016. Enjoyed on 02/11/2021.
Oude Geuze Vintage,4.64,Delicious
Oude Geuze Vintage,4.77,"Lightly foggy burnt orange to amber, nearly glowing, with a tall off-white foam head settling to unevenly airy, bubbly lumps that are somewhat translucent, translating more to a khaki hue, leaving tiny spots of lace on the glass.



Smell is both more oaky and peppery than regularly OG, a little dusty even, but also brighter and spicier, in a pleasant, sense-awakening way. Adding to the allure are hints of dried, gooey apricot, fresh fig and white grape.



The medium body's lively effervescence perks up the palate, again with surprisingly bright, zippy characteristics. It's super refreshing and also very pleasantly balanced on the palate, quaffable to a frightening degree, particularly for a bottle so hard to find.



It's like a mimosa with white grape juice instead of orange, while very fine white oak adds complementary complexity without any undesirable features, and barely a touch of funk. Again here it's more peppery, yet not as toasty as regular OG, but it simultaneously gives a feel like you can crunch down on it before the frothy light carbonation dies into a perfectly clean, semi-dry swallow. It consistently reminds me of nelson, my favorite hop.



Absolutely scrumptious, with an unbelievable mouthfeel."
Oude Geuze Vintage,4.83,Open Beer Days 12 - Oude Geuze Vintage 2008
Oude Geuze Vintage,4.71,2016
Cable Car Kriek,4.47,Still a great beer. Newer version.
Cable Car Kriek,5,This is for the 375mL release in February of 2022 from OG kegs the brewery found. This beer was nothing short of amazing! The funk and the cherry flavour was so deep and full with a nice sour level and soft on the mouthfeel. Chased this for a long time and it lived up to all the hype my head created for it.
Cable Car Kriek,4.64,"L: Bright and clear ruby red and strawberry hues with a small foamy white head

S: Slight funk and ripe cherries

T: Follows the nose with crisp montmorency/balaton flavors coupled with slight hay and granny smith apple notes and minimal acidity

F: Moderate carb and body

O: Extremely well done and easy drinking wild ale - glad to have tried this!"
Cable Car Kriek,4.1,"Batch 2. Was light, little acid on it, did not have the regular mouth feel of regular Cable Car. Smooth in beginning, nice red color to it. Body was on thinner side"
Cable Car,4.9,"#71, yum!"
Cable Car,4.59,"2016 poured from fridge on 5/20/21 



Pours a clean straw. Nose of white wine, somewhat jammy (cherry, strawberry?), Funk and barnyard, and honey as it warms. Taste of funk, jammy characteristics, vinous. Feel is light with medium carb. Overall, wow! What an excellent wild and held up very well."
Cable Car,4.53,"I assumed this beer wouldn’t live up - but it was great. Not too sour, complex with some interesting wine character, went well with Portillos Italian beef!"
Cable Car,4.43,"Clear straw and slightly golden with a little carbonation and no real head.



Smells of Fresh grain, malt, sour

White wine and white grapes.



The taste is All sour, fresh but light lacto with Cantillion like oak and dusty cellar. Continues with fresh harvested apples and white grapes.



Light and tart body with moderate carbonation 



Nectar of the gods. Perfect sour. Drinking at Torinado Bar SF Aug 25 2020"
Cable Car,4.06,"Culmination Festival, 07/28/2018."
Abricot Du Fermier,4.55,"Pours an apricot orange with a little haze to the translucency. Transparency drops towards murky when the last of the bottle is poured into the glass. Head never forms. Aroma is apricot right off the cuff, although it's mild and nuanced into the profile. Stone, lemongrass, and earth add some more depth. It has a pleasant tartness to it, leaning into a little acidity. Flavor profile takes the acidity up a notch, especially when served at fridge temperature. The acidity wanes as the beer warms. Apricot adds some sweetness, and is more forward than the nose, taking up a more dominate role. It's still well balanced and nuanced into the flavor profile. Cellar stone, earthy malts, grass, and lemon zest create the rest of the profile, all accompanied by some minor tartness. Mouth feel is still in effervescence, delivering a smooth texture. Thickness is medium. Overall, a tart apricot saison that delivers tasty simplicity. 



Served in a 15.5oz Speigalau tulip from a 750mL bottle. Blend #5."
Abricot Du Fermier,4.75,"Truly excellent beer. Not too funky, but plenty of saison characteristics. Pleasant apricot flavor. Dry finish. Aging in wine barrels gives it a subtle booziness."
Abricot Du Fermier,4.9,Great brew!
Lou Pepe - Framboise,4.64,Enjoyed this in Brussels. Love raspberry and the Lambic balance was excellent. The beer is relatively acidic to the mouth so be prepared. Love this as a desert .
Lou Pepe - Framboise,3.5,"750 ml corked and capped bottle, courtesy of Cardinal Pub & Bar, Stavanger. ABV is 5%. Made with 300 g of raspberries per liter beer. Clear signal red colour, moderate pink head. Intense aroma of raspberries (no surprise). The flavour is very sour with notes of lemons and raspberries, fairly dry and crisp."
Lou Pepe - Framboise,4.75,"2015 vintage. Tart raspberries with typical funk. Had the 2012 Kriek and the 2013 side by side. The kriek was a touch superior, followed closely by the framboise."
Lou Pepe - Framboise,4.68,"Today our fence is being repaired after a Tornado ripped through the neighborhood almost three weeks ago, so I am celebrating by drinking Cantillon Lou Pepe Framboise (2015). It was among the best Lambics that I've ever had.



Look: dark red with an inch thick off-white head



Aroma: raspberry, white wine. 



Taste: The flavor is tart raspberry, lots of raspberry, lemon, oak, white wine, and there's a very long and pleasant tart and dry raspberry after taste.



Body/Overall: medium body"
Lou Pepe - Framboise,4.5,"750ml bottle at share. Ruby colored pour, head is a light pink. Raspberrries. Period. Huge berry aroma and taste, normal lambic funk. Slight barrel eleemnts. Great stuff."
Lou Pepe - Framboise,4.13,"Beautiful red slightly pinkish color with a thin head.

Sour aroma with notes of raspberries, horse mantle, lemon drops and nice funkiness. 

Flavor with notes of lemon sourness, raspberries, white wine, mild sulfur, lactic acid and oak. Dry aftertaste with practically no residual sugar.

Light body with mild carbonation. It is not flat as in Lambic.

This is how a Fruit Lambic should be. No sugar residues with the raspberries fruitiness that is an extension of the natural Lambic flavors."
Lou Pepe - Framboise,4.44,"Vibrant ruby with a soft head settling to a persistent creamy white film and thick collar.



Taste is full of seedy raspberry with a mild, balanced acidity that's woodier and a little funkier than Gambrinus. The soft fluffy body comes across as a bit more delicate than Gambrinus, and a little less sour. The semi-dry finish brings up notes of toasty cracker and a little char, but overall LPF is really expressive of fruit without the added acid that often comes along with it."
Society & Solitude #4,4.39,"That pour is a deep, foggy orange with a 3 cm foam cap and an aroma of orange zest. 

The flavor is full with orange, mango and woody hop notes. 

The mouthfeel is soft and the flavors persist. This is superb."
Society & Solitude #4,4.44,"Just a banger of an IPA - very refined - very balanced; no real hint of overpowering bitterness. Just a smooth clean, clean, flavorful hop bite that makes these far too easy to drink at 8%. Which isn't a bad thing. Great beer."
Society & Solitude #4,4.88,"I’ve been fortunate to have tried some of the best ipas. This #4 is truly refined, smooth. Perfect for a toast! I count myself lucky to have neighbors who care enough to bring me a can or two, or 8. Alas, they will be moving on to greener grass. So glad to have met you all."
Society & Solitude #4,4.68,"One month old. Can to wine glass.



Look: Pours a full and hazy yellow with a fluffy white head that dissipates after a while leaving a good amount of lacing. A few floaters are visible.



Smell: Soft notes of orange, tangerine, mango and lychee. 



Taste: Citrusy body with hints of orange, tangerine and grapefruit. Medium fruity sweetness paired with a lightly tingling zesty bitterness and a marzipan-like finish.



Feel: Juicy, smooth and very silky. Medium carbonation. 



Overall: Beautifully crafted DIPA with a soft and fruity aroma, a complex yet nicely balanced taste, and a lovely mouthfeel. This is a great beer and a joy to drink."
Society & Solitude #4,4.06,"Cloudy, darker gold. Excellent streaks and spots for lace from the moderate head.



Unsweetened malt with peaches and fruit punch on the initial smell. There's a touch of alcohol aroma. The dominating nose is black pepper.



Berry up front with a moderate sweetness. Fuller body with muted carbonation. The alcohol present subtly throughout the tasting. The finish, while bitter, comes on slowly and never overwhelms. The aftertaste is long and more dry."
Society & Solitude #4,4.48,Tried with Tim
Society & Solitude #4,3.89,Can thanks to jeffreed61.
Society & Solitude #4,4.41,"Pours a very pretty and bright pale with the slights shades of orange/gold. It is very cloudy but it is not murky, it looks so in the picture but the edges have a slight clarity to them. Perfectly white creamy looking head, some generous lacing with almost every sip. 



The smell is so so lively, like bursting out of the glass. Super pungent peach, citrus, also hints of tropical fruits. 



The taste follows the nose mainly in the same peachy citrus I first got from the nose. There’s also a nice grassiness that I didn’t pick up on in the nose along with the slightest touch of herbal green flowers. 



This beer has a medium body but it is such a soft and pleasant beer to drink. Semi dry finish with a medium bitterness that goes down so smooth and clean."
Society & Solitude #4,4.31,Used to get all the HF ipas disturbed near me. This was pretty standard. Nothing excpetional
Society & Solitude #4,4.81,One of the best
Fort Point Pale Ale - Double Dry Hopped,4.49,"One month old. Can to wine glass.



Look: Pours a pale, but somehow full and hazy yellow with a large-pored white head that dissipates quickly without leaving any lacing. No floaters.



Smell: Fresh citrus notes. Mainly lemon with hints of grapefruit.



Taste: Yellow citrus fruits. Fresh and hoppy. Zesty and bitter body with a dry finish. Low sweetness.



Feel: Very juicy with a medium carbonation and a sharp zesty punch.



Overall: Full and juicy Pale Ale with a strong focus on fresh citrus fruits. Could easily be mistaken for a DIPA. Very challenging compared to other Pale Ales with its full body and its dry finish. Great beer. Very intense."
Fort Point Pale Ale - Double Dry Hopped,4.32,"Pours small head. Disappears into a juice like substance. Classic trillium. They sucks with head. 

That’s ok tho because the beer has a great pineapple grapefruit oniony nose. 

Flavor is bitter on the front and nice grapefruit and pineapple on the back. 

Really delicious. I like the bitterness. Something a lot of northeast IPAs don’t have. 

Really good pale overall."
Fort Point Pale Ale - Double Dry Hopped,4.47,"Yellow, just slightly less bright than orange juice, and totally opaque. White, very soapy head, dissipates rather quickly and doesn't leave much lacing. Sweet, sticky, dank, mango, ripe, pineapple smell, a bit of smarties. Taste follows, just dank, hoppy, herbaceous, grassy, fruity, sticky, berries. Clean mouthfeel, and a floral aftertaste."
Fort Point Pale Ale - Double Dry Hopped,3.64,"draught

Cloudy, medium orange, with some yellow/gold highlights, for the look. Very fruity, tangelo peel and some grapefruit peel, in the aroma. Rather thin bodied & tasting. The flavors are mainly, mixed citrus peel, with just barely enough, medium light, toasted malt, to give it any body whatsoever. So-so."
Fort Point Pale Ale - Double Dry Hopped,4.9,"#65, yummy!"
Fort Point Pale Ale - Double Dry Hopped,4.27,Had it at trillium brewing in Boston near Fenway.
Fort Point Pale Ale - Double Dry Hopped,4.5,More like an IPA than pale ale. Hoppy and delicious
Fort Point Pale Ale - Double Dry Hopped,4.16,Haven't had a straight up "pale ale" this good in a while. Really packs a wallop. It has that NE style to it customary to all Trillium ales. Very impressive.
King Sue,4.43,"Toppling Goliath Brewing Co. ""King Sue""

16 fl. oz. can, ""PKG 06/09/22 08:28:16 BEST BY 10/07/22"". Sampled on 10/15/22

$4.25 @ Wegmans, Collegeville, PA



Notes via stream of consciousness: A very hazy, or rather, cloudy golden body rests beneath a massive head of slightly off white foam. It's three fingers thick at this point and holding quite well so I may have to wait a minute to take a sip. In the nose I'm getting plenty of citrus including grapefruit, perhaps some orange, and some other tropical fruits as well although they're not quite clear. OK, the head has settled so let me give it a taste... ahhh, that's nice, it's got a nice combination of malt and hop, and a firm bitterness to back it. I think there's even a little bit of hop burn there. The malt is sweetish, bready, and even lightly honeyish making it a great base for the hops to bounce off of. The grapefruit remains but it's not the dominant note anymore, and I'm getting more peach and other tropical fruits. There's some melon, a hint of lime, mango, passionfruit... ... and... lychee. I love lychee! It's a little weird eating a fruit that kind of feels like an eyeball but when they're perfectly ripe they're absolutely delicious. It's fairly floral as well, mostly coming out in the finish. I get a mild alcohol presence. How strong is this? ... ... ... There's nothing on the label. Doesn't matter. I think it's nicely balanced, and I am definitely getting some hop burn. I could probably drink about ten of these in a row. Only kidding, but I feel like it has that kind of drinkability. Alright, let me wrap this up. The body is medium on the higher end, or at least it appear that way due to all of the extra proteins in it, and it's gently crisp and then smooth across the palate. I'll definitely be looking for more of this. Oh, I almost forgot, although the head has great retention - I'm still looking at an eight of an inch of solid surface covering - the lacing falls behind. I think it still scores a 4.25 because the head retention is so good but with a little more lacing it could have hit a 4.5.

Review #8,319"
King Sue,4.49,"Can into a Willi. Nice exposition of citra hops, which of course are one of my favorites. Pours an opaque light gold. Grapefruit on the nose. Very smooth, slightly dank. A very nice blend of tropical fruit with no booziness. Excellent beer."
King Sue,4.59,"Well-deserved hype for this one. Finally found it relatively fresh, canned 08/18 and consumed 09/22. Super smooth, delicious Citra all the way, and the IBUs hardly noticeable given the balance achieved. Hope I can find its siblings fresh as well."
King Sue,4.21,"Pours a hazy grapefruit yellow with a four finger head that leaves beautiful lacing on the glass. Aroma is orange, pineapple and a hint of mango. Taste is lighter than expected, very orange with pineapple mixed in. Nicely bitter but not overly so. There is a slight sweetness to the brew. Nicely done."
King Sue,4.42,It's just so wonderful and drinkable and sniffable and did I say drinkable. IT's great stuff and T Rex on the can is cool beans. My problem is finding it fresh. The store I usually go to has stuff on the shelf that's past the best buy date and I'm not spending 18 bucks on a four pack of 16 ozs. This same store was selling single 16 oz cans of 10 day old King for ten bucks. Perhaps I should talk to the manager.
King Sue,4.48,"King Sue Double IPA by Toppling Goliath. 7.8% ABV 100+ IBUs. This is really interesting…it’s got some bitterness up front and at the end but not nearly what the IBUs would indicate. Nice orange, mango and some pineapple in the middle with a little lemon or grapefruit at the end. Fair amount of carbonation as indicated by the head. Very nice lacing. Not quite the same color as the pictures on the brewery website…more pale golden yellow than the light orange on the website. Really good…."
King Sue,3.01,Can. Murky with lasting head and lace. Extremely fruity pineapple and citrus aroma with some raw dough. Medium sweetness buried under the juicy tartness with almost a hint a grain. Doughy full body. Lively carbo stops short of a bite. Juicy juicy juicy. A classic NEDIPA if you like that sort of thing. I don't.
King Sue,4.24,"Poured from a can into a pint glass. Pours hazy orange with a small white head. Smells of bright citrus and floral hops. Tastes of citrus and floral hops, nice flavor. Beer is medium to full bodied yet easy drinking, good carbonation. Overall, a very good beer."
King Sue,5,"Love this beer

My favorite"
King Sue,4.5,Single can from Party Source
King Sue,5,"What can I say? Hop onslaught. Hop smoothie. Hopadelic. Hop juice galore. Poured into a snifter at 48F. Looks like straight orange juice with a fluffy white head that lasts forever. Smells like orange juice and white bread. Tastes of orange rind. Thick consistency that is somewhat filling. Alcohol is there, but not outstanding due to the level of hop intensity. Overall 5 across the board. Would recommend this beer to everyone who likes citrus anything."
King Sue,4.94,Best beer I've had.
King Sue,4.84,"Best New England style IPA I have sampled. Smooth, full of flavor and great mouth feel."
King Sue,4.66,"Super hazy/cloudy yellow/orange like pineapple juice with a touch of orange. The head is substantial, retains well and manages some nice lace. 

The aroma is grapefruit, pineapple and pine resin with a hint of light caramel malt in the background. The taste is similar to the aroma but with the addition of Cara Cara oranges, lemon, apricot, mango and passion fruit, slightly sweet with a light malt background, balanced by plenty of grapefruit pulp and pine resin bitterness. The finish is dry with lingering pine resin and a white pepper note. 

The body is full with moderate carbonation, smooth but with a fell of light pulp content even if not visible. 

Altogether this is an amazingly tasty and enjoyable brew, everything is balanced for maximum impact that makes the ABV almost unnoticed.."
King Sue,5,Favorite beer right now.
King Sue,4.25,"On tap at the Irish River in Louisville. The color is like a mix of pineapple juice and grapefruit. And so is the nose. Very smooth hazy IPA. Not an overload of any flavor. Not even too boozy. Such a nice blend of grapefruit, tropical, and hops."
Flora Plum,4.76,"Original bottling



It is a clear, reddish plum pour with half a finger of pure white head. It looks less thick than many of the HF saisons I have tried, but ""prettier"".



Tart plum bursts from the bottle and fills the room. As I pour it gets even stronger. My salivary glands fire before I even put nose to glass. Such a delicious aroma, it calls, entices, with fresh plum, tart sourdough, raspberry jam, grape must notes, honeysuckle, hints of spicy alcohol and fresh flowers, in perfect balance to create a stunning aroma.



All the flavors of the nose are here, no need to repeat them, balanced perfectly, in a wonderful blend. It ends a lightly jammy whih fades into a tart, fruity linger. As it warms hints of an herbal bitterness enter the mix, quite lightly, and it gets even better.



Medium body for style, light carbonation which works well here, clean as a whistle, with a brilliantly flavored linger that is just right to bring on desire for next sip.



Another masterpiece from the master I regret not tasting fresh. It has either remained or become a beauty of a beer that is an artistic work of intoxicating refreshment"
Flora Plum,4.74,"After Flora Pear, this is my favorite Flora. Excellent barrel character has been imparted into the beer. Pours a beautiful deep gold, big wine nose, effervescent with plums dancing in the background. Fantastic."
Flora Plum,4.51,"Pours a straw gold. Nose of plum, Lemon, hay, and traditional HF nose. Taste follows with a well blended plum, lemon, hay, minimal acid. Feel is light/medium with medium carb. Overall, this is an excellent fruit beer that is well balanced with the base beer."
Flora Plum,4.62,"Alan, I cannot thank you enough for this bottle. 



375ml bottle - 2018 vintage - poured into a wide tulip at 44°F. 



Pours a clear, yet ever-so-slightly foggy true gold hue, with all but a loose ring of white foam forming, that sticks around permanently. Some lazy effervescence is visible. 



Nose: In classic Hill Farmstead form, the aroma is beautifully delicate and fragile, beginning with subtle notes of malt and wheat, with a rustic sort of grainy note about it. Atop this, gentle acidity and beautiful minerality act as a conduit for a melange of bright vinous fruits in the form of lemon, pear, apple, nectarine, white grape, and gooseberry, and then this subtle, yet spectacular dark fruit note that is quietly jammy, sweet, and plummet, almost evoking a hint of grape juice and grape pixie stix. Finally, threads of oak, hay, grass, attic, leather, parchment, wet moss, and petrichor stitch it a together. Absolutely spectacular. 



Palate: Immediately, the defining notes of the base beer - Florence, are beautifully showcased here, rounded by maturity. She greets the palate with the most restrained acidity with a hint of lemon-lime, and then that unique floral, fresh coriander-eucalyptus note peaks through. Bright fresh fruity notes of pear, gooseberry, white wine grape, underripe plum, and tart plum skins all play together, surrounded by a racey, vibrant minerality that sparkles over the palate. There is a subtle thread of funk, lending damp earth, moss, hay, wet oak, white grape pomace, river stones, and a whisper if dusty brett, before the lemon-lime and exotic fruity floral notes resurface. A slight minty/camphoraceous element cools the palate, and then the oak comes in to dry out the fruity bits. Flora Plum finishes dry and clean, with a faint hint of grain, and zero acidity. 



Mouthfeel/Body: Delicate, light, and crisp, yet managing to avoid being watery or lacking in any way. Perfect gentle acidity, which is complimented by a zippy, sparkling minerality, and lively, but delicate effervescence. Perfectly dry with just a hint of fruity sweetness and plum-skin tartness. Subtle drying oak, and as clean as you could imagine. 



Overall: This is a truly spectacular farmhouse ale. I thought blueberry was divine, yet I believe this exceeds it - and I'm a sucker for blueberry. It's just so delicate, elegant, and tasteful, while truly conveying all the character of Florence, softened by oak and time, and delivering this subtle, but beautiful fruity plum influence. There's a reason this beer is so highly revered. Practically flawless, and utterly Hill Farmstead."
Flora Plum,4.84,"Displaying a unique color of lightly foggy pale orange or even crayon peach, a moderately dense white blanket settles down to a curled, quietly active ring.



The nose has faint, mildly dusty oak pairing with a pleasantly subtle floral perfume that's just hypnotizing.



Uniquely and cleanly juicy, a lightly herbal, drupe-influenced sort of pear character with just a kiss of tartness is dreamily weaved throughout the zippy effervescence of its satisfyingly palate massaging medium-light body before coming to a vanishing semi-dry swallow.



Flora Plum is such a perfectly quaffable yet delicately complex brew, it's beyond words. I love being floored by subtly delicate complexity like this. The experience is pure, even without a discernible Hill expression. It seems to even transcend that already high bar."
Double Dry Hopped Congress Street,5,DDH is stroooong!!
Double Dry Hopped Congress Street,4.5,Love me some trill ipas
Double Dry Hopped Congress Street,4.86,Great dank hop floral nose. Almost a little bit gritty on the mouthfeel. Flavor was as good as you're going to get. Def a beer you should try if you can.
Double Dry Hopped Congress Street,4.59,"Canned 11/23/20 and enjoyed on 12/02/20. Pours with some moderate effervescence with some moderate head retention and lacing. Color reminiscent of orange juice. Complex scents of pine, mango, pineapple, fresh cut grass. Similar flavor profile- lots of tropical fruits, orange zest, with some noticeable hop bite. Soft, fluffy mouthfeel. Nice oily bitterness that lingers on the palate. I really enjoy galaxy hopped beers and this is a solid one that drinks bigger than it is, more like a DIPA. Really big and bold flavors."
Double Dry Hopped Congress Street,4.77,"This beer seems to get better and better every year. Trillium will always be my favorite haze brewery, and this is one of their best."
Double Dry Hopped Congress Street,4.18,Grassy with a bitterness spice finish.
Double Dry Hopped Congress Street,4.75,"Can dated 9/15/20. Poured into Trillium tulip shaped glass. Looks like dirty orange juice. Great smell of hops, but not so much as other Trillium DDH varieties I’ve had. Taste is really well balanced — not overpowering with citrus — with a long, ever-so-slightly bitter, lingering finish. Doesn’t stand out in any singular, exaggerated way, but a very nicely balanced IPA. Nicely done."
Double Dry Hopped Congress Street,4.56,"Pours a 1/4” head and lacy suds on top of hazy yellow/orange body. Nice refreshing mouthfeel and the double dry hops comes through in the taste, and just a touch lingering afterwards. Tangerine, kumquat, pineapple, and sweet citrus aroma."
Double Dry Hopped Congress Street,4.4,"L: Super Hazy yellow with a tint of orange and a bubbly head that dissipates leaving modest lacing.



S: Bright and resinous tropical fruits. Mango, peach, and pineapple. The malt showcases itself surprisingly well with some candied bread.



T: Firm bitterness, moves into a huge hop flavor of mango, peach, and pine resin. The malt provides a decent backbone with some candied crystal malt presence.



F: Dry, but somewhat creamy from a generous dose of wheat or oats.



Overall: A stellar NEIPA, insanely hoppy. You must try this beer if you are a hophead."
Double Dry Hopped Congress Street,4.27,"a: hazy muted matte orange color with a hint of yellow flat notes. Pours 2 finger fizzy white head that fades as i type



s: slight dank earthy sweetness at first. tangerine and dried apricots. orange juice and a hint of orange zest. graperfruit, and loads of dried mango. a hint of pineapple. doughy malt backbone



t: lots of dried fruit in here. dried apricots and mango upfront. a kiss of orange zest bitterness behind that. orange juice and some mellow grapefruit bitterness. a touch of chalk at the end



m: medium fluffy mouthfeel with low-medium carbonation. classic NEIPA mouthfeel



o: really nice NEIPA. it's flavorful, yet mellow. harmonized well and the mouthfeel is absolutely spot-on"
Double Dry Hopped Congress Street,4.32,"Sweet pineapple, bready/biscuity, and tropical hoppy nose on this one! Taste follows with a soft and juicy, slightly malty, tropical hoppy bitter finish. This has really nice depth and mouthfeel for a single! This is good!"
Double Dry Hopped Congress Street,4.17,2017 Culmination Festival
Double Dry Hopped Congress Street,4.57,"Look (4.75): nice frothy one finger head. leaves lacing. Super hazy yellow

Nose (4): not sure why, but not very strong from what i can tell. Smells citrusy and bitter/a little dank

Feel (4.75): Medium/full body. this is really nice and soft/pillow and creamy up front and nice and dryer at the end. Light/moderate carbonation

Taste (4.75): Citrusy, but can't tell exactly what ""candied"" fruit. More bitterness and hops. Bit of dankness. More dankness than typical NEIPA

Overall (4.75) Really great beer. One of the top ones that I've had. Great body, flavor, hops, right complexity, and very smooth"
Double Galaxy,4.37,"Canned on: ?????



A - Dark golden orange color with moderately dense, bright white lacing that's very creamy looking.



S - Dank passion fruit, peach, and citru with dank, spicy citrus rind on the nose.



T - Dank citrus and peach take center stage on this one followed with pineapple, spicy citrus rind, and some peppery notes.



M - Big medium body with a soft, smooth texture 



O - As expected, this is a pretty fantastic D-IPA. Not a 100 (IMO) but it's up there!"
Double Galaxy,4.62,"This is very close to a perfect IPA in my mind. 

Great representation of Galaxy hops. 

Nice white head. Sticks around. 

Smells like candied pineapple and bubble gum. 

Taste has the pineapple on the front but a nice bitter backbone. 

Body isn’t too thick which makes it remarkably drinkable"
Double Galaxy,4.06,"can into glass

Canned 8 days prior to review.

Medium thick, frothy white head, that quickly thins out. Vivid, cloudy, medium orange color, with much intricate lacing to start off with. The aroma has a candied malt, guava, pineapple, a little mixed sweet spice underneath. Flavors of candied tangerine peel, guava, passion fruit, with a bit of help from some medium toast malt, in the background, to fill out the body and some of the flavors. There is a bright effervescence to it, as well. The finish is largely a mixed citrus peel glow, then a moderate bite."
Double Galaxy,4.75,"Had this at Blackback Pub in Waterbury. Truly an outstanding beer! Excellent color, smell and feel. I wish I was able to drink more than 3 of these… so damn good"
Double Galaxy,3.99,Growler. Cloudy yellow pour with a white head. Tangy citrus hops dominate the beer. Straight forward with minimalistic malt presence. Clean and refreshing. God body and mouthfeel.
Atrial Rubicite,4.9,"#94, good stuff!"
Atrial Rubicite,4.49,"Look - Love the thick raspberry puree look

Smell - great raspberry tartness 

Taste - fantastic raspberries with it being tart but not overly tart

Feel - medium full body and a littler carb but still really nice

Overall - just delicious"
Atrial Rubicite,4.27,"Deep purple color with good lacing. Lots of raspberries in the taste, with some earthiness as well as farmhouse taste. Solid beer, and definitely tasty!"
Headroom,3.77,On tap at the tasting room. Cloudy/milky orangish/yellow pour with a white head. More tangy than I’m accustomed too from Trillium. Grapefruit and citrus hop notes give way to hints of pine and resin. A bit more unbalanced with a bitter hoppy presence. Average mouthfeel with a good body.
Headroom,4.41,Amazing ipa. Max headroom is slightly better buts this is still a classic
Headroom,4.42,"Fresh can courtesy of yllib. ~1.5 month old from brewery. Showing no sign of age. 

L: pure mango/orange juice with white Fluffy head. 

S: Stonefruit, cantaloupe, grapefruit. 

T: stonefruit, orange juice, citrus Grapefruit resiny bitterness. Touch of dank.

F: juicy and fairly thick and creamy. 

Overall: A signature trillium style ipa. This is really balanced for a hazy hop bomb though. No hop burn."
Headroom,4.5,16oz. can poured into a beer can shaped glass. A bit of citrus with some pine finish. Dank. Very glad to try this but this seems to fall ever so slightly short of reputation.
Headroom,4.79,"Fantastic nose, citrus and a solid mouth feel. This was the star of a backyard ploughman’s lunch."
Headroom,4.52,"Sweet tangerine citrus, tropical hoppy, bready/biscuity, and dank nose on this one! Taste follows with a nice tropical hoppy and piney-dank bitter bite...some grapefruit citrus bitterness shows up on the backend. This is so soft and juicy on the palate. Outstanding!"
Headroom,4.67,"A: Poured from the can into a tulip glass. This is a really good-looking NEIPA - juicy, milkshake-like burnt yellow with a near-1-finger white head on top. 



S: Nose does NOT disappoint - it jumps out of the glass with a bushel of fruit: pineapple, melon, ripe apricot/peach, a touch of lime. 



T: Pretty much follows the nose, with pineapple, ripe melon, mango, tangerine, orange creamsicle, then finishing with a lemon-lime bitterness and key lime pie. The 8% ABV is not noted at all, though I think I'm getting a little warmth in the belly. 



M: Medium to full-bodied, creamy feel to this one - more creamy than juicy, if that makes sense. Real nice feel to it, challenges Tree House's best in that regard.



O: Phenomenal. A really, really good NEIPA."
Ghost In The Machine - Double Dry-Hopped,4.49,"Appearance: Arrives a hazy golden color with a one finger head; good retention and clumpy lacing



Smell: Ruby red grapefruit with stone fruit elements



Taste: Very juicy. with nectarine and peach elements emerging; ruby red grapefruit, through the middle, with some pith and a hint of pepper; long lasting finish



Mouthfeel: Medium to full body with moderate carbonation



Overall: Lives up to its reputation"
